state,puma2k,puma12,stab,PUMAname,PUMA2kName,pop10,afact,AFACT2
48,2700,2600,TX,West Central Texas COG (Outside Taylor County),4802700,46101,0.285,0.235
48,2700,3700,TX,Heart of Texas COG (Outside McLennan County) & Navarro County,4802700,18212,0.113,0.112
48,2800,2200,TX,"North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties",4802800,28111,0.241,0.224
48,2800,2600,TX,West Central Texas COG (Outside Taylor County),4802800,88562,0.759,0.452
48,2900,2700,TX,West Central Texas COG--Taylor County--Abilene City,4802900,131506,1,1
48,3000,2800,TX,Concho Valley COG & Permian Basin Regional Planning Commission (East),4803000,3320,0.029,0.032
48,3000,2900,TX,Concho Valley COG--Tom Green County--San Angelo City,4803000,110224,0.971,1
48,3100,2600,TX,West Central Texas COG (Outside Taylor County),4803100,10501,0.095,0.054
48,3100,2800,TX,Concho Valley COG & Permian Basin Regional Planning Commission (East),4803100,99514,0.905,0.968
48,3200,3000,TX,Permian Basin Regional Planning Commission (Central)--Midland County--Midland City,4803200,136872,1,1
48,3300,3100,TX,Permian Basin Regional Planning Commission (Central)--Ector County--Odessa City,4803300,137130,1,1
48,3400,3200,TX,Rio Grande COG & Permian Basin Regional Planning Commission (West),4803400,110077,1,1
48,3501,3305,TX,El Paso City (North),4803501,19248,0.145,0.149
48,3501,3306,TX,El Paso City (Northwest),4803501,113192,0.855,0.848
48,3502,3304,TX,El Paso City (Central),4803502,109942,1,1
48,3503,3305,TX,El Paso City (North),4803503,109621,1,0.851
48,3504,3301,TX,El Paso County (Outside El Paso City)--Socorro & Horizon Cities,4803504,138813,0.482,1
48,3504,3302,TX,El Paso City (East),4803504,94963,0.33,0.598
48,3504,3303,TX,El Paso City (Southeast),4803504,33916,0.118,0.259
48,3504,3304,TX,El Paso City (Central),4803504,12,0,0
48,3504,3305,TX,El Paso City (North),4803504,8,0,0
48,3504,3306,TX,El Paso City (Northwest),4803504,20304,0.07,0.152
48,3505,3302,TX,El Paso City (East),4803505,63738,0.397,0.402
48,3505,3303,TX,El Paso City (Southeast),4803505,96890,0.603,0.741
48,3600,2600,TX,West Central Texas COG (Outside Taylor County),4803600,47001,0.296,0.24
48,3600,3400,TX,"Central Texas COG (West), Burnet & Llano Counties",4803600,101312,0.638,0.573
48,3600,6000,TX,Alamo Area COG (Northwest) & Blanco County,4803600,10497,0.066,0.089
48,3701,3502,TX,"Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities",4803701,127220,1,0.811
48,3702,3501,TX,Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities,4803702,147496,0.955,0.961
48,3702,3502,TX,"Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities",4803702,7017,0.045,0.045
48,3703,3400,TX,"Central Texas COG (West), Burnet & Llano Counties",4803703,75388,0.726,0.427
48,3703,3501,TX,Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities,4803703,5959,0.057,0.039
48,3703,3502,TX,"Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities",4803703,22543,0.217,0.144
48,3801,3801,TX,Heart of Texas COG--McLennan County--Waco City (Central),4803801,103636,1,1
48,3802,3802,TX,"Heart of Texas COG--McLennan County--Waco (Outer), Hewitt & Robinson Cities",4803802,131270,1,1
48,3900,3601,TX,Brazos Valley COG (Outside Brazos County) & Milam County,4803900,124588,0.814,0.834
48,3900,3700,TX,Heart of Texas COG (Outside McLennan County) & Navarro County,4803900,4,0,0
48,3900,5000,TX,Houston-Galveston Area Council (West),4803900,28417,0.186,0.167
48,4000,3602,TX,Brazos Valley COG--Brazos County--College Station & Bryan Cities,4804000,194851,1,1
48,4100,3900,TX,Deep East Texas COG (West) & Walker County,4804100,177972,1,1
48,4200,4200,TX,Orange & Hardin Counties,4804200,136472,1,1
48,4300,4301,TX,Jefferson County (North Central)--Beaumont City,4804300,116076,0.981,1
48,4300,4302,TX,Jefferson County (Outside Beaumont City)--Port Arthur City,4804300,2220,0.019,0.016
48,4400,4301,TX,Jefferson County (North Central)--Beaumont City,4804400,38,0,0
48,4400,4302,TX,Jefferson County (Outside Beaumont City)--Port Arthur City,4804400,133939,1,0.984
48,4501,4501,TX,Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East),4804501,53343,0.282,0.39
48,4501,4502,TX,Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West),4804501,23847,0.126,0.208
48,4501,4503,TX,Houston-Galveston Area Council--Montgomery County (South)--The Woodlands (North),4804501,103838,0.55,1
48,4501,4504,TX,Houston-Galveston Area Council--Montgomery County (Southeast),4804501,7799,0.041,0.078
48,4502,3900,TX,Deep East Texas COG (West) & Walker County,4804502,3,0,0
48,4502,4400,TX,Houston-Galveston Area Council--Liberty & Chambers Counties,4804502,110739,0.447,1
48,4502,4501,TX,Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East),4804502,44208,0.178,0.323
48,4502,4504,TX,Houston-Galveston Area Council--Montgomery County (Southeast),4804502,92737,0.374,0.922
48,4503,3601,TX,Brazos Valley COG (Outside Brazos County) & Milam County,4804503,8,0,0
48,4503,4501,TX,Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East),4804503,39340,0.227,0.287
48,4503,4502,TX,Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West),4804503,90634,0.523,0.792
48,4503,5000,TX,Houston-Galveston Area Council (West),4804503,43205,0.249,0.253
48,4601,4601,TX,Houston City (North Central)--North of I-10 & Inside Loop I-610,4804601,13365,0.112,0.118
48,4601,4602,TX,Houston City (East Central)--East of I-45 & Inside Loop I-610,4804601,103792,0.871,0.887
48,4601,4603,TX,"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610",4804601,1962,0.016,0.017
48,4602,4601,TX,Houston City (North Central)--North of I-10 & Inside Loop I-610,4804602,45639,0.325,0.405
48,4602,4607,TX,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8,4804602,40903,0.291,0.394
48,4602,4608,TX,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8,4804602,23625,0.168,0.234
48,4602,4609,TX,Houston City (North)--South of Aldine & Inside Beltway TX-8,4804602,30385,0.216,0.242
48,4603,4601,TX,Houston City (North Central)--North of I-10 & Inside Loop I-610,4804603,53801,0.437,0.477
48,4603,4604,TX,Houston City (West Central)--South of I-10 & Inside Loop I-610,4804603,43944,0.357,0.356
48,4603,4609,TX,Houston City (North)--South of Aldine & Inside Beltway TX-8,4804603,5773,0.047,0.046
48,4603,4611,TX,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8,4804603,19482,0.158,0.189
48,4604,4604,TX,Houston City (West Central)--South of I-10 & Inside Loop I-610,4804604,34668,0.239,0.281
48,4604,4613,TX,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8,4804604,59062,0.407,0.554
48,4604,4614,TX,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8",4804604,51509,0.355,0.49
48,4605,4611,TX,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8,4804605,28527,0.229,0.277
48,4605,4612,TX,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8,4804605,82718,0.664,0.804
48,4605,4613,TX,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8,4804605,11519,0.093,0.108
48,4605,4636,TX,Houston City (West)--East of TX-6 & West of Beltway TX-8,4804605,1756,0.014,0.016
48,4606,4609,TX,Houston City (North)--South of Aldine & Inside Beltway TX-8,4804606,72191,0.563,0.574
48,4606,4610,TX,Houston City (North)--West of Aldine & Inside Beltway TX-8,4804606,31696,0.247,0.305
48,4606,4611,TX,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8,4804606,24306,0.19,0.236
48,4607,4603,TX,"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610",4804607,113783,0.735,0.983
48,4607,4604,TX,Houston City (West Central)--South of I-10 & Inside Loop I-610,4804607,20258,0.131,0.164
48,4607,4616,TX,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8,4804607,3062,0.02,0.029
48,4607,4617,TX,Houston City (South)--Between Loop I-610 & Beltway TX-8,4804607,17625,0.114,0.167
48,4608,4616,TX,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8,4804608,23720,0.177,0.221
48,4608,4617,TX,Houston City (South)--Between Loop I-610 & Beltway TX-8,4804608,79506,0.595,0.753
48,4608,4618,TX,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610,4804608,24168,0.181,0.235
48,4608,4619,TX,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8,4804608,6312,0.047,0.062
48,4609,4615,TX,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8,4804609,34827,0.303,0.34
48,4609,4616,TX,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8,4804609,75942,0.661,0.709
48,4609,4638,TX,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8,4804609,4042,0.035,0.04
48,4610,4636,TX,Houston City (West)--East of TX-6 & West of Beltway TX-8,4804610,21286,0.166,0.199
48,4610,4637,TX,"Houston City (West)--Westpark Tollway, West of Beltway TX-8",4804610,62084,0.483,0.546
48,4610,4638,TX,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8,4804610,45050,0.351,0.442
48,4611,4602,TX,Houston City (East Central)--East of I-45 & Inside Loop I-610,4804611,13210,0.104,0.113
48,4611,4605,TX,Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8,4804611,15,0,0
48,4611,4606,TX,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf",4804611,40651,0.319,0.377
48,4611,4607,TX,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8,4804611,4729,0.037,0.046
48,4611,4618,TX,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610,4804611,68928,0.54,0.67
48,4612,4612,TX,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8,4804612,15716,0.113,0.153
48,4612,4634,TX,Harris County (West)--Houston City (West)--North of US-90 & West of TX-6,4804612,4627,0.033,0.045
48,4612,4635,TX,Houston City (West)--South of I-10 & West of TX-6,4804612,4614,0.033,0.044
48,4612,4636,TX,Houston City (West)--East of TX-6 & West of Beltway TX-8,4804612,43198,0.311,0.404
48,4612,4637,TX,"Houston City (West)--Westpark Tollway, West of Beltway TX-8",4804612,49049,0.353,0.431
48,4612,4638,TX,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8,4804612,21606,0.156,0.212
48,4613,4613,TX,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8,4804613,22442,0.166,0.21
48,4613,4614,TX,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8",4804613,51103,0.379,0.486
48,4613,4615,TX,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8,4804613,61468,0.455,0.6
48,4614,4621,TX,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities",4804614,31765,0.2,0.308
48,4614,4622,TX,"Harris County (East)--Deer Park, La Porte (North) Cities & Channelview",4804614,54115,0.341,0.519
48,4614,4623,TX,Harris County (East)--Baytown City,4804614,72734,0.459,0.707
48,4615,4608,TX,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8,4804615,40424,0.238,0.4
48,4615,4609,TX,Houston City (North)--South of Aldine & Inside Beltway TX-8,4804615,17462,0.103,0.139
48,4615,4610,TX,Houston City (North)--West of Aldine & Inside Beltway TX-8,4804615,61035,0.36,0.587
48,4615,4611,TX,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8,4804615,1682,0.01,0.016
48,4615,4626,TX,"Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960",4804615,15378,0.091,0.133
48,4615,4628,TX,Harris County (Northwest)--Jersey Village City--Between Beltway TX-8 & FM-1960,4804615,33524,0.198,0.312
48,4616,4626,TX,"Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960",4804616,53972,0.346,0.467
48,4616,4627,TX,Harris County (Far North)--Spring,4804616,16899,0.108,0.152
48,4616,4629,TX,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249",4804616,85343,0.546,0.776
48,4617,4629,TX,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249",4804617,24621,0.085,0.224
48,4617,4630,TX,Harris County (Far North)--Tomball City & The Woodlands (Southwest),4804617,29085,0.1,0.289
48,4617,4631,TX,Harris County (Northwest)--North of US-290 & North of FM-1960,4804617,117605,0.406,1
48,4617,4632,TX,Harris County (Far Northwest)--Katy City (Northeast),4804617,43778,0.151,0.43
48,4617,4633,TX,Harris County (Northwest)--South of US-290 & West of TX-6,4804617,74636,0.258,0.742
48,4618,4610,TX,Houston City (North)--West of Aldine & Inside Beltway TX-8,4804618,11317,0.044,0.109
48,4618,4611,TX,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8,4804618,29127,0.115,0.282
48,4618,4628,TX,Harris County (Northwest)--Jersey Village City--Between Beltway TX-8 & FM-1960,4804618,74043,0.291,0.688
48,4618,4632,TX,Harris County (Far Northwest)--Katy City (Northeast),4804618,16532,0.065,0.163
48,4618,4633,TX,Harris County (Northwest)--South of US-290 & West of TX-6,4804618,25928,0.102,0.258
48,4618,4634,TX,Harris County (West)--Houston City (West)--North of US-90 & West of TX-6,4804618,56693,0.223,0.557
48,4618,4636,TX,Houston City (West)--East of TX-6 & West of Beltway TX-8,4804618,40737,0.16,0.381
48,4619,4612,TX,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8,4804619,4461,0.02,0.043
48,4619,4613,TX,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8,4804619,13682,0.062,0.128
48,4619,4632,TX,Harris County (Far Northwest)--Katy City (Northeast),4804619,30215,0.137,0.297
48,4619,4634,TX,Harris County (West)--Houston City (West)--North of US-90 & West of TX-6,4804619,40393,0.183,0.397
48,4619,4635,TX,Houston City (West)--South of I-10 & West of TX-6,4804619,100974,0.457,0.956
48,4619,4637,TX,"Houston City (West)--Westpark Tollway, West of Beltway TX-8",4804619,2607,0.012,0.023
48,4619,4638,TX,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8,4804619,28614,0.13,0.28
48,4620,4604,TX,Houston City (West Central)--South of I-10 & Inside Loop I-610,4804620,24629,0.18,0.199
48,4620,4605,TX,Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8,4804620,41,0,0
48,4620,4614,TX,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8",4804620,2497,0.018,0.024
48,4620,4615,TX,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8,4804620,6231,0.046,0.061
48,4620,4616,TX,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8,4804620,4430,0.032,0.041
48,4620,4617,TX,Houston City (South)--Between Loop I-610 & Beltway TX-8,4804620,8406,0.061,0.08
48,4620,4619,TX,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8,4804620,17031,0.125,0.167
48,4620,4620,TX,Houston (Southeast) & Webster Cities,4804620,65257,0.477,0.64
48,4620,4621,TX,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities",4804620,5554,0.041,0.054
48,4620,4638,TX,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8,4804620,2709,0.02,0.027
48,4621,4624,TX,Harris County (Northeast)--Houston City (Far Northeast),4804621,53132,0.219,0.495
48,4621,4625,TX,"Harris County (North)--Houston (North), Humble Cities & Atascocita",4804621,21692,0.089,0.194
48,4621,4627,TX,Harris County (Far North)--Spring,4804621,85291,0.351,0.767
48,4621,4630,TX,Harris County (Far North)--Tomball City & The Woodlands (Southwest),4804621,71697,0.295,0.711
48,4621,4632,TX,Harris County (Far Northwest)--Katy City (Northeast),4804621,11179,0.046,0.11
48,4622,4606,TX,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf",4804622,67210,0.327,0.623
48,4622,4607,TX,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8,4804622,28885,0.14,0.278
48,4622,4618,TX,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610,4804622,3315,0.016,0.032
48,4622,4622,TX,"Harris County (East)--Deer Park, La Porte (North) Cities & Channelview",4804622,47102,0.229,0.451
48,4622,4623,TX,Harris County (East)--Baytown City,4804622,30140,0.147,0.293
48,4622,4624,TX,Harris County (Northeast)--Houston City (Far Northeast),4804622,28994,0.141,0.27
48,4623,4607,TX,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8,4804623,29279,0.124,0.282
48,4623,4608,TX,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8,4804623,37004,0.156,0.366
48,4623,4624,TX,Harris County (Northeast)--Houston City (Far Northeast),4804623,25162,0.106,0.235
48,4623,4625,TX,"Harris County (North)--Houston (North), Humble Cities & Atascocita",4804623,89977,0.38,0.806
48,4623,4626,TX,"Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960",4804623,46111,0.195,0.399
48,4623,4627,TX,Harris County (Far North)--Spring,4804623,9069,0.038,0.082
48,4624,4605,TX,Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8,4804624,243,0.002,0.002
48,4624,4618,TX,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610,4804624,6433,0.041,0.063
48,4624,4619,TX,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8,4804624,76832,0.485,0.755
48,4624,4620,TX,Houston (Southeast) & Webster Cities,4804624,36661,0.231,0.36
48,4624,4621,TX,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities",4804624,38198,0.241,0.371
48,4625,4605,TX,Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8,4804625,116769,0.783,0.997
48,4625,4619,TX,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8,4804625,1653,0.011,0.016
48,4625,4621,TX,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities",4804625,27480,0.184,0.267
48,4625,4622,TX,"Harris County (East)--Deer Park, La Porte (North) Cities & Channelview",4804625,3141,0.021,0.03
48,4701,4901,TX,Fort Bend County (East)--Missouri City,4804701,16817,0.044,0.162
48,4701,4902,TX,Fort Bend County (Northeast)--Sugar Land & Stafford Cities,4804701,25090,0.066,0.211
48,4701,4903,TX,"Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory",4804701,86703,0.229,0.827
48,4701,4904,TX,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners",4804701,117945,0.312,0.931
48,4701,4905,TX,Fort Bend County (West & South),4804701,131489,0.348,1
48,4702,4901,TX,Fort Bend County (East)--Missouri City,4804702,86808,0.419,0.838
48,4702,4902,TX,Fort Bend County (Northeast)--Sugar Land & Stafford Cities,4804702,93667,0.452,0.789
